# e/g shape veto vs |ieta|, hwPt
# Index is (|ieta|-1)*256*64+shape*256+hwPt
# Veto corresponding to 99.5% efficiency.
#anything after # is ignored with the exception of the header
#the header is first valid line starting with #<header> versionStr(unused but may be in future) nrBitsAddress nrBitsData </header>
#<header> V1 19 1 </header>

116190 1 # ieta=8, shape=5, ET=222
116191 1 # ieta=8, shape=5, ET=223
116192 1 # ieta=8, shape=5, ET=224
116193 1 # ieta=8, shape=5, ET=225
116194 1 # ieta=8, shape=5, ET=226
116195 1 # ieta=8, shape=5, ET=227
116196 1 # ieta=8, shape=5, ET=228
116197 1 # ieta=8, shape=5, ET=229
116198 1 # ieta=8, shape=5, ET=230
116199 1 # ieta=8, shape=5, ET=231
116200 1 # ieta=8, shape=5, ET=232
116201 1 # ieta=8, shape=5, ET=233
116202 1 # ieta=8, shape=5, ET=234
116203 1 # ieta=8, shape=5, ET=235
116204 1 # ieta=8, shape=5, ET=236
116205 1 # ieta=8, shape=5, ET=237
116206 1 # ieta=8, shape=5, ET=238
116207 1 # ieta=8, shape=5, ET=239
116208 1 # ieta=8, shape=5, ET=240
116209 1 # ieta=8, shape=5, ET=241
116210 1 # ieta=8, shape=5, ET=242
116211 1 # ieta=8, shape=5, ET=243
116212 1 # ieta=8, shape=5, ET=244
116213 1 # ieta=8, shape=5, ET=245
116214 1 # ieta=8, shape=5, ET=246
116215 1 # ieta=8, shape=5, ET=247
116216 1 # ieta=8, shape=5, ET=248
116217 1 # ieta=8, shape=5, ET=249
116218 1 # ieta=8, shape=5, ET=250
116219 1 # ieta=8, shape=5, ET=251
116220 1 # ieta=8, shape=5, ET=252
116221 1 # ieta=8, shape=5, ET=253
116222 1 # ieta=8, shape=5, ET=254
116223 1 # ieta=8, shape=5, ET=255
116224 1 # ieta=8, shape=6, ET=0
116225 1 # ieta=8, shape=6, ET=1
116226 1 # ieta=8, shape=6, ET=2
116227 1 # ieta=8, shape=6, ET=3
116228 1 # ieta=8, shape=6, ET=4
116229 1 # ieta=8, shape=6, ET=5
116230 1 # ieta=8, shape=6, ET=6
116231 1 # ieta=8, shape=6, ET=7
116232 1 # ieta=8, shape=6, ET=8
116233 1 # ieta=8, shape=6, ET=9
116234 1 # ieta=8, shape=6, ET=10
116235 1 # ieta=8, shape=6, ET=11
116236 1 # ieta=8, shape=6, ET=12
116237 1 # ieta=8, shape=6, ET=13
116238 1 # ieta=8, shape=6, ET=14
116239 1 # ieta=8, shape=6, ET=15
116240 1 # ieta=8, shape=6, ET=16
116241 1 # ieta=8, shape=6, ET=17
116242 1 # ieta=8, shape=6, ET=18
116243 1 # ieta=8, shape=6, ET=19
116244 1 # ieta=8, shape=6, ET=20
116245 1 # ieta=8, shape=6, ET=21
116246 1 # ieta=8, shape=6, ET=22
116247 1 # ieta=8, shape=6, ET=23
116248 1 # ieta=8, shape=6, ET=24
116249 1 # ieta=8, shape=6, ET=25
116250 1 # ieta=8, shape=6, ET=26
116251 1 # ieta=8, shape=6, ET=27
116252 1 # ieta=8, shape=6, ET=28
116253 1 # ieta=8, shape=6, ET=29
116254 1 # ieta=8, shape=6, ET=30
116255 1 # ieta=8, shape=6, ET=31
116256 1 # ieta=8, shape=6, ET=32
116257 1 # ieta=8, shape=6, ET=33
116258 1 # ieta=8, shape=6, ET=34
116259 1 # ieta=8, shape=6, ET=35
116260 1 # ieta=8, shape=6, ET=36
116261 1 # ieta=8, shape=6, ET=37
116262 1 # ieta=8, shape=6, ET=38
116263 1 # ieta=8, shape=6, ET=39
116264 1 # ieta=8, shape=6, ET=40
116265 1 # ieta=8, shape=6, ET=41
116266 1 # ieta=8, shape=6, ET=42
116267 1 # ieta=8, shape=6, ET=43
116268 1 # ieta=8, shape=6, ET=44
116269 1 # ieta=8, shape=6, ET=45
116270 1 # ieta=8, shape=6, ET=46
116271 1 # ieta=8, shape=6, ET=47
116272 1 # ieta=8, shape=6, ET=48
116273 1 # ieta=8, shape=6, ET=49
116274 1 # ieta=8, shape=6, ET=50
116275 1 # ieta=8, shape=6, ET=51
116276 1 # ieta=8, shape=6, ET=52
116277 1 # ieta=8, shape=6, ET=53
116278 1 # ieta=8, shape=6, ET=54
116279 1 # ieta=8, shape=6, ET=55
116280 1 # ieta=8, shape=6, ET=56
116281 1 # ieta=8, shape=6, ET=57
116282 1 # ieta=8, shape=6, ET=58
116283 1 # ieta=8, shape=6, ET=59
116284 1 # ieta=8, shape=6, ET=60
116285 1 # ieta=8, shape=6, ET=61
116286 1 # ieta=8, shape=6, ET=62
116287 1 # ieta=8, shape=6, ET=63
116288 1 # ieta=8, shape=6, ET=64
116289 1 # ieta=8, shape=6, ET=65
116290 1 # ieta=8, shape=6, ET=66
116291 1 # ieta=8, shape=6, ET=67
116292 1 # ieta=8, shape=6, ET=68
116293 1 # ieta=8, shape=6, ET=69
116294 1 # ieta=8, shape=6, ET=70
116295 1 # ieta=8, shape=6, ET=71
116296 1 # ieta=8, shape=6, ET=72
116297 1 # ieta=8, shape=6, ET=73
116298 1 # ieta=8, shape=6, ET=74
116299 1 # ieta=8, shape=6, ET=75
116300 1 # ieta=8, shape=6, ET=76
116301 1 # ieta=8, shape=6, ET=77
116302 1 # ieta=8, shape=6, ET=78
116303 1 # ieta=8, shape=6, ET=79
116304 1 # ieta=8, shape=6, ET=80
116305 1 # ieta=8, shape=6, ET=81
116306 1 # ieta=8, shape=6, ET=82
116307 1 # ieta=8, shape=6, ET=83
116308 1 # ieta=8, shape=6, ET=84
116309 1 # ieta=8, shape=6, ET=85
116310 1 # ieta=8, shape=6, ET=86
116311 1 # ieta=8, shape=6, ET=87
116312 1 # ieta=8, shape=6, ET=88
116313 1 # ieta=8, shape=6, ET=89
116314 1 # ieta=8, shape=6, ET=90
116315 1 # ieta=8, shape=6, ET=91
116316 1 # ieta=8, shape=6, ET=92
116317 1 # ieta=8, shape=6, ET=93
116318 1 # ieta=8, shape=6, ET=94
116319 1 # ieta=8, shape=6, ET=95
116320 1 # ieta=8, shape=6, ET=96
116321 1 # ieta=8, shape=6, ET=97
116322 1 # ieta=8, shape=6, ET=98
116323 1 # ieta=8, shape=6, ET=99
116324 1 # ieta=8, shape=6, ET=100
116325 1 # ieta=8, shape=6, ET=101
116326 1 # ieta=8, shape=6, ET=102
116327 1 # ieta=8, shape=6, ET=103
116328 1 # ieta=8, shape=6, ET=104
116329 1 # ieta=8, shape=6, ET=105
116330 1 # ieta=8, shape=6, ET=106
116331 1 # ieta=8, shape=6, ET=107
116332 1 # ieta=8, shape=6, ET=108
116333 1 # ieta=8, shape=6, ET=109
116334 1 # ieta=8, shape=6, ET=110
116335 1 # ieta=8, shape=6, ET=111
116336 1 # ieta=8, shape=6, ET=112
116337 1 # ieta=8, shape=6, ET=113
116338 1 # ieta=8, shape=6, ET=114
116339 1 # ieta=8, shape=6, ET=115
116340 1 # ieta=8, shape=6, ET=116
116341 1 # ieta=8, shape=6, ET=117
116342 1 # ieta=8, shape=6, ET=118
116343 1 # ieta=8, shape=6, ET=119
116344 1 # ieta=8, shape=6, ET=120
116345 1 # ieta=8, shape=6, ET=121
116346 1 # ieta=8, shape=6, ET=122
116347 1 # ieta=8, shape=6, ET=123
116348 1 # ieta=8, shape=6, ET=124
116349 1 # ieta=8, shape=6, ET=125
116350 1 # ieta=8, shape=6, ET=126
116351 1 # ieta=8, shape=6, ET=127
116352 1 # ieta=8, shape=6, ET=128
116353 1 # ieta=8, shape=6, ET=129
116354 1 # ieta=8, shape=6, ET=130
116355 1 # ieta=8, shape=6, ET=131
116356 1 # ieta=8, shape=6, ET=132
116357 1 # ieta=8, shape=6, ET=133
116358 1 # ieta=8, shape=6, ET=134
116359 1 # ieta=8, shape=6, ET=135
116360 1 # ieta=8, shape=6, ET=136
116361 1 # ieta=8, shape=6, ET=137
116362 1 # ieta=8, shape=6, ET=138
116363 1 # ieta=8, shape=6, ET=139
116364 1 # ieta=8, shape=6, ET=140
116365 1 # ieta=8, shape=6, ET=141
116366 1 # ieta=8, shape=6, ET=142
116367 1 # ieta=8, shape=6, ET=143
116368 1 # ieta=8, shape=6, ET=144
116369 1 # ieta=8, shape=6, ET=145
116370 1 # ieta=8, shape=6, ET=146
116371 1 # ieta=8, shape=6, ET=147
116372 1 # ieta=8, shape=6, ET=148
116373 1 # ieta=8, shape=6, ET=149
116374 1 # ieta=8, shape=6, ET=150
116375 1 # ieta=8, shape=6, ET=151
116376 1 # ieta=8, shape=6, ET=152
116377 1 # ieta=8, shape=6, ET=153
116378 1 # ieta=8, shape=6, ET=154
116379 1 # ieta=8, shape=6, ET=155
116380 1 # ieta=8, shape=6, ET=156
116381 1 # ieta=8, shape=6, ET=157
116382 1 # ieta=8, shape=6, ET=158
116383 1 # ieta=8, shape=6, ET=159
116384 1 # ieta=8, shape=6, ET=160
116385 1 # ieta=8, shape=6, ET=161
116386 1 # ieta=8, shape=6, ET=162
116387 1 # ieta=8, shape=6, ET=163
116388 1 # ieta=8, shape=6, ET=164
116389 1 # ieta=8, shape=6, ET=165
116390 1 # ieta=8, shape=6, ET=166
116391 1 # ieta=8, shape=6, ET=167
116392 1 # ieta=8, shape=6, ET=168
116393 1 # ieta=8, shape=6, ET=169
116394 1 # ieta=8, shape=6, ET=170
116395 1 # ieta=8, shape=6, ET=171
116396 1 # ieta=8, shape=6, ET=172
116397 1 # ieta=8, shape=6, ET=173
116398 1 # ieta=8, shape=6, ET=174
116399 1 # ieta=8, shape=6, ET=175
116400 1 # ieta=8, shape=6, ET=176
116401 1 # ieta=8, shape=6, ET=177
116402 1 # ieta=8, shape=6, ET=178
116403 1 # ieta=8, shape=6, ET=179
116404 1 # ieta=8, shape=6, ET=180
116405 1 # ieta=8, shape=6, ET=181
116406 1 # ieta=8, shape=6, ET=182
116407 1 # ieta=8, shape=6, ET=183
116408 1 # ieta=8, shape=6, ET=184
116409 1 # ieta=8, shape=6, ET=185
116410 1 # ieta=8, shape=6, ET=186
116411 1 # ieta=8, shape=6, ET=187
116412 1 # ieta=8, shape=6, ET=188
116413 1 # ieta=8, shape=6, ET=189
116414 1 # ieta=8, shape=6, ET=190
116415 1 # ieta=8, shape=6, ET=191
116416 1 # ieta=8, shape=6, ET=192
116417 1 # ieta=8, shape=6, ET=193
116418 1 # ieta=8, shape=6, ET=194
116419 1 # ieta=8, shape=6, ET=195
116420 1 # ieta=8, shape=6, ET=196
116421 1 # ieta=8, shape=6, ET=197
116422 1 # ieta=8, shape=6, ET=198
116423 1 # ieta=8, shape=6, ET=199
116424 1 # ieta=8, shape=6, ET=200
116425 1 # ieta=8, shape=6, ET=201
116426 1 # ieta=8, shape=6, ET=202
116427 1 # ieta=8, shape=6, ET=203
116428 1 # ieta=8, shape=6, ET=204
116429 1 # ieta=8, shape=6, ET=205
116430 1 # ieta=8, shape=6, ET=206
116431 1 # ieta=8, shape=6, ET=207
116432 1 # ieta=8, shape=6, ET=208
116433 1 # ieta=8, shape=6, ET=209
116434 1 # ieta=8, shape=6, ET=210
116435 1 # ieta=8, shape=6, ET=211
116436 1 # ieta=8, shape=6, ET=212
116437 1 # ieta=8, shape=6, ET=213
116438 1 # ieta=8, shape=6, ET=214
116439 1 # ieta=8, shape=6, ET=215
116440 1 # ieta=8, shape=6, ET=216
116441 1 # ieta=8, shape=6, ET=217
116442 1 # ieta=8, shape=6, ET=218
116443 1 # ieta=8, shape=6, ET=219
116444 1 # ieta=8, shape=6, ET=220
116445 1 # ieta=8, shape=6, ET=221
116446 1 # ieta=8, shape=6, ET=222
116447 1 # ieta=8, shape=6, ET=223
116448 1 # ieta=8, shape=6, ET=224
116449 1 # ieta=8, shape=6, ET=225
116450 1 # ieta=8, shape=6, ET=226
116451 1 # ieta=8, shape=6, ET=227
116452 1 # ieta=8, shape=6, ET=228
116453 1 # ieta=8, shape=6, ET=229
116454 1 # ieta=8, shape=6, ET=230
116455 1 # ieta=8, shape=6, ET=231
116456 1 # ieta=8, shape=6, ET=232
116457 1 # ieta=8, shape=6, ET=233
116458 1 # ieta=8, shape=6, ET=234
116459 1 # ieta=8, shape=6, ET=235
116460 1 # ieta=8, shape=6, ET=236
116461 1 # ieta=8, shape=6, ET=237
116462 1 # ieta=8, shape=6, ET=238
116463 1 # ieta=8, shape=6, ET=239
116464 1 # ieta=8, shape=6, ET=240
116465 1 # ieta=8, shape=6, ET=241
116466 1 # ieta=8, shape=6, ET=242
116467 1 # ieta=8, shape=6, ET=243
116468 1 # ieta=8, shape=6, ET=244
116469 1 # ieta=8, shape=6, ET=245
116470 1 # ieta=8, shape=6, ET=246
116471 1 # ieta=8, shape=6, ET=247
116472 1 # ieta=8, shape=6, ET=248
116473 1 # ieta=8, shape=6, ET=249
116474 1 # ieta=8, shape=6, ET=250
116475 1 # ieta=8, shape=6, ET=251
116476 1 # ieta=8, shape=6, ET=252
116477 1 # ieta=8, shape=6, ET=253
116478 1 # ieta=8, shape=6, ET=254
116479 1 # ieta=8, shape=6, ET=255
116480 1 # ieta=8, shape=7, ET=0
116481 1 # ieta=8, shape=7, ET=1
116482 1 # ieta=8, shape=7, ET=2
116483 1 # ieta=8, shape=7, ET=3
116484 1 # ieta=8, shape=7, ET=4
116485 1 # ieta=8, shape=7, ET=5
116486 1 # ieta=8, shape=7, ET=6
116487 1 # ieta=8, shape=7, ET=7
116488 1 # ieta=8, shape=7, ET=8
116489 1 # ieta=8, shape=7, ET=9
116490 1 # ieta=8, shape=7, ET=10
116491 1 # ieta=8, shape=7, ET=11
116492 1 # ieta=8, shape=7, ET=12
116493 1 # ieta=8, shape=7, ET=13
116494 1 # ieta=8, shape=7, ET=14
116495 1 # ieta=8, shape=7, ET=15
116496 1 # ieta=8, shape=7, ET=16
116497 1 # ieta=8, shape=7, ET=17
116498 1 # ieta=8, shape=7, ET=18
116499 1 # ieta=8, shape=7, ET=19
116500 1 # ieta=8, shape=7, ET=20
116501 1 # ieta=8, shape=7, ET=21
116502 1 # ieta=8, shape=7, ET=22
116503 1 # ieta=8, shape=7, ET=23
116504 1 # ieta=8, shape=7, ET=24
116505 1 # ieta=8, shape=7, ET=25
116506 1 # ieta=8, shape=7, ET=26
116507 1 # ieta=8, shape=7, ET=27
116508 1 # ieta=8, shape=7, ET=28
116509 1 # ieta=8, shape=7, ET=29
116510 1 # ieta=8, shape=7, ET=30
116511 1 # ieta=8, shape=7, ET=31
116512 1 # ieta=8, shape=7, ET=32
116513 1 # ieta=8, shape=7, ET=33
116514 1 # ieta=8, shape=7, ET=34
116515 1 # ieta=8, shape=7, ET=35
116516 1 # ieta=8, shape=7, ET=36
116517 1 # ieta=8, shape=7, ET=37
116518 1 # ieta=8, shape=7, ET=38
116519 1 # ieta=8, shape=7, ET=39
116520 1 # ieta=8, shape=7, ET=40
116521 1 # ieta=8, shape=7, ET=41
116522 1 # ieta=8, shape=7, ET=42
116523 1 # ieta=8, shape=7, ET=43
116524 1 # ieta=8, shape=7, ET=44
116525 1 # ieta=8, shape=7, ET=45
116526 1 # ieta=8, shape=7, ET=46
116527 1 # ieta=8, shape=7, ET=47
116528 1 # ieta=8, shape=7, ET=48
116529 1 # ieta=8, shape=7, ET=49
116530 1 # ieta=8, shape=7, ET=50
116531 1 # ieta=8, shape=7, ET=51
116532 1 # ieta=8, shape=7, ET=52
116533 1 # ieta=8, shape=7, ET=53
116534 1 # ieta=8, shape=7, ET=54
116535 1 # ieta=8, shape=7, ET=55
116536 1 # ieta=8, shape=7, ET=56
116537 1 # ieta=8, shape=7, ET=57
116538 1 # ieta=8, shape=7, ET=58
116539 1 # ieta=8, shape=7, ET=59
116540 1 # ieta=8, shape=7, ET=60
116541 1 # ieta=8, shape=7, ET=61
116542 1 # ieta=8, shape=7, ET=62
116543 1 # ieta=8, shape=7, ET=63
116544 1 # ieta=8, shape=7, ET=64
116545 1 # ieta=8, shape=7, ET=65
116546 1 # ieta=8, shape=7, ET=66
116547 1 # ieta=8, shape=7, ET=67
116548 1 # ieta=8, shape=7, ET=68
116549 1 # ieta=8, shape=7, ET=69
116550 1 # ieta=8, shape=7, ET=70
116551 1 # ieta=8, shape=7, ET=71
116552 1 # ieta=8, shape=7, ET=72
116553 1 # ieta=8, shape=7, ET=73
116554 1 # ieta=8, shape=7, ET=74
116555 1 # ieta=8, shape=7, ET=75
116556 1 # ieta=8, shape=7, ET=76
116557 1 # ieta=8, shape=7, ET=77
116558 1 # ieta=8, shape=7, ET=78
116559 1 # ieta=8, shape=7, ET=79
116560 1 # ieta=8, shape=7, ET=80
116561 1 # ieta=8, shape=7, ET=81
116562 1 # ieta=8, shape=7, ET=82
116563 1 # ieta=8, shape=7, ET=83
116564 1 # ieta=8, shape=7, ET=84
116565 1 # ieta=8, shape=7, ET=85
116566 1 # ieta=8, shape=7, ET=86
116567 1 # ieta=8, shape=7, ET=87
116568 1 # ieta=8, shape=7, ET=88
116569 1 # ieta=8, shape=7, ET=89
116570 1 # ieta=8, shape=7, ET=90
116571 1 # ieta=8, shape=7, ET=91
116572 1 # ieta=8, shape=7, ET=92
116573 1 # ieta=8, shape=7, ET=93
116574 1 # ieta=8, shape=7, ET=94
116575 1 # ieta=8, shape=7, ET=95
116576 1 # ieta=8, shape=7, ET=96
116577 1 # ieta=8, shape=7, ET=97
116578 1 # ieta=8, shape=7, ET=98
116579 1 # ieta=8, shape=7, ET=99
116580 1 # ieta=8, shape=7, ET=100
116581 1 # ieta=8, shape=7, ET=101
116582 1 # ieta=8, shape=7, ET=102
116583 1 # ieta=8, shape=7, ET=103
116584 1 # ieta=8, shape=7, ET=104
116585 1 # ieta=8, shape=7, ET=105
116586 1 # ieta=8, shape=7, ET=106
116587 1 # ieta=8, shape=7, ET=107
116588 1 # ieta=8, shape=7, ET=108
116589 1 # ieta=8, shape=7, ET=109
116590 1 # ieta=8, shape=7, ET=110
116591 1 # ieta=8, shape=7, ET=111
116592 1 # ieta=8, shape=7, ET=112
116593 1 # ieta=8, shape=7, ET=113
116594 1 # ieta=8, shape=7, ET=114
116595 1 # ieta=8, shape=7, ET=115
116596 1 # ieta=8, shape=7, ET=116
116597 1 # ieta=8, shape=7, ET=117
116598 1 # ieta=8, shape=7, ET=118
116599 1 # ieta=8, shape=7, ET=119
116600 1 # ieta=8, shape=7, ET=120
116601 1 # ieta=8, shape=7, ET=121
116602 1 # ieta=8, shape=7, ET=122
116603 1 # ieta=8, shape=7, ET=123
116604 1 # ieta=8, shape=7, ET=124
116605 1 # ieta=8, shape=7, ET=125
116606 1 # ieta=8, shape=7, ET=126
116607 1 # ieta=8, shape=7, ET=127
116608 1 # ieta=8, shape=7, ET=128
116609 1 # ieta=8, shape=7, ET=129
116610 1 # ieta=8, shape=7, ET=130
116611 1 # ieta=8, shape=7, ET=131
116612 1 # ieta=8, shape=7, ET=132
116613 1 # ieta=8, shape=7, ET=133
116614 1 # ieta=8, shape=7, ET=134
116615 1 # ieta=8, shape=7, ET=135
116616 1 # ieta=8, shape=7, ET=136
116617 1 # ieta=8, shape=7, ET=137
116618 1 # ieta=8, shape=7, ET=138
116619 1 # ieta=8, shape=7, ET=139
116620 1 # ieta=8, shape=7, ET=140
116621 1 # ieta=8, shape=7, ET=141
116622 1 # ieta=8, shape=7, ET=142
116623 1 # ieta=8, shape=7, ET=143
116624 1 # ieta=8, shape=7, ET=144
116625 1 # ieta=8, shape=7, ET=145
116626 1 # ieta=8, shape=7, ET=146
116627 1 # ieta=8, shape=7, ET=147
116628 1 # ieta=8, shape=7, ET=148
116629 1 # ieta=8, shape=7, ET=149
116630 1 # ieta=8, shape=7, ET=150
116631 1 # ieta=8, shape=7, ET=151
116632 1 # ieta=8, shape=7, ET=152
116633 1 # ieta=8, shape=7, ET=153
116634 1 # ieta=8, shape=7, ET=154
116635 1 # ieta=8, shape=7, ET=155
116636 1 # ieta=8, shape=7, ET=156
116637 1 # ieta=8, shape=7, ET=157
116638 1 # ieta=8, shape=7, ET=158
116639 1 # ieta=8, shape=7, ET=159
116640 1 # ieta=8, shape=7, ET=160
116641 1 # ieta=8, shape=7, ET=161
116642 1 # ieta=8, shape=7, ET=162
116643 1 # ieta=8, shape=7, ET=163
116644 1 # ieta=8, shape=7, ET=164
116645 1 # ieta=8, shape=7, ET=165
116646 1 # ieta=8, shape=7, ET=166
116647 1 # ieta=8, shape=7, ET=167
116648 1 # ieta=8, shape=7, ET=168
116649 1 # ieta=8, shape=7, ET=169
116650 1 # ieta=8, shape=7, ET=170
116651 1 # ieta=8, shape=7, ET=171
116652 1 # ieta=8, shape=7, ET=172
116653 1 # ieta=8, shape=7, ET=173
116654 1 # ieta=8, shape=7, ET=174
116655 1 # ieta=8, shape=7, ET=175
116656 1 # ieta=8, shape=7, ET=176
116657 1 # ieta=8, shape=7, ET=177
116658 1 # ieta=8, shape=7, ET=178
116659 1 # ieta=8, shape=7, ET=179
116660 1 # ieta=8, shape=7, ET=180
116661 1 # ieta=8, shape=7, ET=181
116662 1 # ieta=8, shape=7, ET=182
116663 1 # ieta=8, shape=7, ET=183
116664 1 # ieta=8, shape=7, ET=184
116665 1 # ieta=8, shape=7, ET=185
116666 1 # ieta=8, shape=7, ET=186
116667 1 # ieta=8, shape=7, ET=187
116668 1 # ieta=8, shape=7, ET=188
116669 1 # ieta=8, shape=7, ET=189
116670 1 # ieta=8, shape=7, ET=190
116671 1 # ieta=8, shape=7, ET=191
116672 1 # ieta=8, shape=7, ET=192
116673 1 # ieta=8, shape=7, ET=193
116674 1 # ieta=8, shape=7, ET=194
116675 1 # ieta=8, shape=7, ET=195
116676 1 # ieta=8, shape=7, ET=196
116677 1 # ieta=8, shape=7, ET=197
116678 1 # ieta=8, shape=7, ET=198
116679 1 # ieta=8, shape=7, ET=199
116680 1 # ieta=8, shape=7, ET=200
116681 1 # ieta=8, shape=7, ET=201
116682 1 # ieta=8, shape=7, ET=202
116683 1 # ieta=8, shape=7, ET=203
116684 1 # ieta=8, shape=7, ET=204
116685 1 # ieta=8, shape=7, ET=205
116686 1 # ieta=8, shape=7, ET=206
116687 1 # ieta=8, shape=7, ET=207
116688 1 # ieta=8, shape=7, ET=208
116689 1 # ieta=8, shape=7, ET=209
116690 1 # ieta=8, shape=7, ET=210
116691 1 # ieta=8, shape=7, ET=211
116692 1 # ieta=8, shape=7, ET=212
116693 1 # ieta=8, shape=7, ET=213
116694 1 # ieta=8, shape=7, ET=214
116695 1 # ieta=8, shape=7, ET=215
116696 1 # ieta=8, shape=7, ET=216
116697 1 # ieta=8, shape=7, ET=217
116698 1 # ieta=8, shape=7, ET=218
116699 1 # ieta=8, shape=7, ET=219
116700 1 # ieta=8, shape=7, ET=220
116701 1 # ieta=8, shape=7, ET=221
116702 1 # ieta=8, shape=7, ET=222
116703 1 # ieta=8, shape=7, ET=223
116704 1 # ieta=8, shape=7, ET=224
116705 1 # ieta=8, shape=7, ET=225
116706 1 # ieta=8, shape=7, ET=226
116707 1 # ieta=8, shape=7, ET=227
116708 1 # ieta=8, shape=7, ET=228
116709 1 # ieta=8, shape=7, ET=229
116710 1 # ieta=8, shape=7, ET=230
116711 1 # ieta=8, shape=7, ET=231
116712 1 # ieta=8, shape=7, ET=232
116713 1 # ieta=8, shape=7, ET=233
116714 1 # ieta=8, shape=7, ET=234
116715 1 # ieta=8, shape=7, ET=235
116716 1 # ieta=8, shape=7, ET=236
116717 1 # ieta=8, shape=7, ET=237
116718 1 # ieta=8, shape=7, ET=238
116719 1 # ieta=8, shape=7, ET=239
116720 1 # ieta=8, shape=7, ET=240
116721 1 # ieta=8, shape=7, ET=241
116722 1 # ieta=8, shape=7, ET=242
116723 1 # ieta=8, shape=7, ET=243
116724 1 # ieta=8, shape=7, ET=244
116725 1 # ieta=8, shape=7, ET=245
116726 1 # ieta=8, shape=7, ET=246
116727 1 # ieta=8, shape=7, ET=247
116728 1 # ieta=8, shape=7, ET=248
116729 1 # ieta=8, shape=7, ET=249
116730 1 # ieta=8, shape=7, ET=250
116731 1 # ieta=8, shape=7, ET=251
116732 1 # ieta=8, shape=7, ET=252
116733 1 # ieta=8, shape=7, ET=253
116734 1 # ieta=8, shape=7, ET=254
116735 1 # ieta=8, shape=7, ET=255
116736 1 # ieta=8, shape=8, ET=0
116737 1 # ieta=8, shape=8, ET=1
116738 1 # ieta=8, shape=8, ET=2
116739 1 # ieta=8, shape=8, ET=3
116740 1 # ieta=8, shape=8, ET=4
116741 1 # ieta=8, shape=8, ET=5
116742 1 # ieta=8, shape=8, ET=6
116743 1 # ieta=8, shape=8, ET=7
116744 1 # ieta=8, shape=8, ET=8
116745 1 # ieta=8, shape=8, ET=9
116746 1 # ieta=8, shape=8, ET=10
116747 1 # ieta=8, shape=8, ET=11
116748 1 # ieta=8, shape=8, ET=12
116749 1 # ieta=8, shape=8, ET=13
116750 1 # ieta=8, shape=8, ET=14
116751 1 # ieta=8, shape=8, ET=15
116752 1 # ieta=8, shape=8, ET=16
116753 1 # ieta=8, shape=8, ET=17
116754 1 # ieta=8, shape=8, ET=18
116755 1 # ieta=8, shape=8, ET=19
116756 1 # ieta=8, shape=8, ET=20
116757 1 # ieta=8, shape=8, ET=21
116758 1 # ieta=8, shape=8, ET=22
116759 1 # ieta=8, shape=8, ET=23
116760 1 # ieta=8, shape=8, ET=24
116761 1 # ieta=8, shape=8, ET=25
116762 1 # ieta=8, shape=8, ET=26
116763 1 # ieta=8, shape=8, ET=27
116764 1 # ieta=8, shape=8, ET=28
116765 1 # ieta=8, shape=8, ET=29
116766 1 # ieta=8, shape=8, ET=30
116767 1 # ieta=8, shape=8, ET=31
116768 1 # ieta=8, shape=8, ET=32
116769 1 # ieta=8, shape=8, ET=33
116770 1 # ieta=8, shape=8, ET=34
116771 1 # ieta=8, shape=8, ET=35
116772 1 # ieta=8, shape=8, ET=36
116773 1 # ieta=8, shape=8, ET=37
116774 1 # ieta=8, shape=8, ET=38
116775 1 # ieta=8, shape=8, ET=39
116776 1 # ieta=8, shape=8, ET=40
116777 1 # ieta=8, shape=8, ET=41
116778 1 # ieta=8, shape=8, ET=42
116779 1 # ieta=8, shape=8, ET=43
116780 1 # ieta=8, shape=8, ET=44
116781 1 # ieta=8, shape=8, ET=45
116782 1 # ieta=8, shape=8, ET=46
116783 1 # ieta=8, shape=8, ET=47
116784 1 # ieta=8, shape=8, ET=48
116785 1 # ieta=8, shape=8, ET=49
116786 1 # ieta=8, shape=8, ET=50
116787 1 # ieta=8, shape=8, ET=51
116788 1 # ieta=8, shape=8, ET=52
116789 1 # ieta=8, shape=8, ET=53
116790 1 # ieta=8, shape=8, ET=54
116791 1 # ieta=8, shape=8, ET=55
116792 1 # ieta=8, shape=8, ET=56
116793 1 # ieta=8, shape=8, ET=57
116794 1 # ieta=8, shape=8, ET=58
116795 1 # ieta=8, shape=8, ET=59
116796 1 # ieta=8, shape=8, ET=60
116797 1 # ieta=8, shape=8, ET=61
116798 1 # ieta=8, shape=8, ET=62
116799 1 # ieta=8, shape=8, ET=63
116800 1 # ieta=8, shape=8, ET=64
116801 1 # ieta=8, shape=8, ET=65
116802 1 # ieta=8, shape=8, ET=66
116803 1 # ieta=8, shape=8, ET=67
116804 1 # ieta=8, shape=8, ET=68
116805 1 # ieta=8, shape=8, ET=69
116806 1 # ieta=8, shape=8, ET=70
116807 1 # ieta=8, shape=8, ET=71
116808 1 # ieta=8, shape=8, ET=72
116809 1 # ieta=8, shape=8, ET=73
116810 1 # ieta=8, shape=8, ET=74
116811 1 # ieta=8, shape=8, ET=75
116812 1 # ieta=8, shape=8, ET=76
116813 1 # ieta=8, shape=8, ET=77
116814 1 # ieta=8, shape=8, ET=78
116815 1 # ieta=8, shape=8, ET=79
116816 1 # ieta=8, shape=8, ET=80
116817 1 # ieta=8, shape=8, ET=81
116818 1 # ieta=8, shape=8, ET=82
